x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89621.2817091,43181.8582186,0.0,0.0,0.0,0.5299764680971055,0.8480123485323299,20.0
89621.3905899,43182.3648453,0.0,0.0,0.0,0.49285139267971634,0.8701135010638923,20.0
89621.5257033,43182.8277259,0.0,0.0,0.0,0.454766830512964,0.8906105377016337,20.0
89621.6996245,43183.2888936,0.0,0.0,0.0,0.41477765950883005,0.909922795171314,20.0
89621.9163716,43183.7432609,0.0,0.0,0.0,0.3737164130155012,0.9275430139043835,20.0
89622.179963,43184.1857401,0.0,0.0,0.0,0.334818722833315,0.9422825599788356,20.0
89622.470675,43184.5822342,0.0,0.0,0.0,0.29861419656127336,0.9543739107981029,20.0
89622.7816599,43184.9346268,0.0,0.0,0.0,0.26572603414672374,0.9640485852780731,20.0
89623.1320849,43185.2696455,0.0,0.0,0.0,0.23496168861803535,0.9720046321297864,20.0
89623.5219434,43185.5854098,0.0,0.0,0.0,0.20624264098318168,0.9785008804494161,20.0
89623.9512289,43185.880039,0.0,0.0,0.0,0.1792655801636251,0.9838007175076663,20.0
89624.4199347,43186.1516523,0.0,0.0,0.0,0.150400985071047,0.9886250774128981,20.0
89624.8682841,43186.3722742,0.0,0.0,0.0,0.12293307870822133,0.9924149626841174,20.0
89625.3384366,43186.5715804,0.0,0.0,0.0,0.09529535612460317,0.9954490419409148,20.0
89625.8213265,43186.7480843,0.0,0.0,0.0,0.06694441150770723,0.9977567067015319,20.0
89626.3077391,43186.90022,0.0,0.0,0.0,0.0363879830971799,0.9993377380476128,20.0
89626.7884598,43187.0264219,0.0,0.0,0.0,-0.00034432402897173643,0.9999999407204798,20.0
89627.2542741,43187.1251242,0.0,0.0,0.0,-0.04106782768269694,0.9991563609012477,20.0
89627.8175751,43187.2099209,0.0,0.0,0.0,-0.08978073060885083,0.9959615556894458,20.0
89628.3660503,43187.2523334,0.0,0.0,0.0,-0.13082785012938666,0.9914051006679977,20.0
89628.8640238,43187.2528399,0.0,0.0,0.0,-0.1663652617762321,0.9860641965278558,20.0
89629.3101746,43187.2183694,0.0,0.0,0.0,-0.1958783915962995,0.9806281944272491,20.0
89629.7318765,43187.1499111,0.0,0.0,0.0,-0.21958960575690706,0.9755923354780551,20.0
89630.1900516,43187.0240794,0.0,0.0,0.0,-0.2384041134051055,0.9711660407528291,20.0
89630.6273759,43186.8473691,0.0,0.0,0.0,-0.24998055117832566,0.9682508580076655,20.0
89631.1073533,43186.6119491,0.0,0.0,0.0,-0.25784538718453426,0.9661861913252836,20.0
89631.4920281,43186.412691,0.0,0.0,0.0,-0.26396318376658234,0.9645327561134508,20.0
89631.8866057,43186.2030384,0.0,0.0,0.0,-0.26937152805073067,0.9630363336217458,20.0
89632.3169643,43185.9672511,0.0,0.0,0.0,-0.27375358484780815,0.9617998621246386,20.0
89632.7777523,43185.705586,0.0,0.0,0.0,-0.27651271279228556,0.9610102599162254,20.0
89633.2636179,43185.4183001,0.0,0.0,0.0,-0.2769301699382118,0.9608900462477448,20.0
89633.7249115,43185.1337168,0.0,0.0,0.0,-0.27360807556264244,0.9618412660033397,20.0
89634.1411604,43184.8685241,0.0,0.0,0.0,-0.2667587998175997,0.9637633229791813,20.0
89634.5643018,43184.5949783,0.0,0.0,0.0,-0.25711207758922233,0.966381591069363,20.0
89634.9916155,43184.3185945,0.0,0.0,0.0,-0.24498591464273206,0.9695266379149486,20.0
89635.4203816,43184.0448876,0.0,0.0,0.0,-0.2306113183135297,0.9730459495140483,20.0
89635.8478797,43183.7793728,0.0,0.0,0.0,-0.2139269694017058,0.9768496566834641,20.0
89636.2713898,43183.5275651,0.0,0.0,0.0,-0.19228403396411875,0.9813393145505206,20.0
89636.7451441,43183.264145,0.0,0.0,0.0,-0.16742042115357855,0.9858855930485841,20.0
89637.229156,43183.0172497,0.0,0.0,0.0,-0.1405053632277523,0.9900799174330511,20.0
89637.6987974,43182.8000142,0.0,0.0,0.0,-0.11303453108873532,0.9935910601356827,20.0
89638.1518745,43182.6125564,0.0,0.0,0.0,-0.08697879158669417,0.9962101634766223,20.0
89638.5861935,43182.4549942,0.0,0.0,0.0,-0.062272487886131336,0.9980591852452797,20.0
89639.0104499,43182.3244076,0.0,0.0,0.0,-0.03849484102872736,0.9992587989175642,20.0
89639.5289652,43182.2000156,0.0,0.0,0.0,-0.012823723778463145,0.9999177726735602,20.0
89640.0212883,43182.1184126,0.0,0.0,0.0,0.010666645163133455,0.99994310972223,20.0
89640.5010663,43182.0695086,0.0,0.0,0.0,0.03240802945743561,0.999474721854778,20.0
89640.9819461,43182.0432137,0.0,0.0,0.0,0.05443010666758259,0.9985175829639434,20.0
89641.4543277,43182.0314544,0.0,0.0,0.0,0.07727756016447382,0.9970096181557258,20.0
89641.938559,43182.0350271,0.0,0.0,0.0,0.10084801273143976,0.9949018435645395,20.0
89642.4386114,43182.0598862,0.0,0.0,0.0,0.12414998880695603,0.9922634631383102,20.0
89642.9548975,43182.1121275,0.0,0.0,0.0,0.145989121320825,0.9892861954237375,20.0
89643.4559058,43182.1916968,0.0,0.0,0.0,0.16607601266956626,0.9861129539843689,20.0
89643.9227923,43182.2916415,0.0,0.0,0.0,0.1842090529263759,0.9828870865058548,20.0
89644.398826,43182.4168384,0.0,0.0,0.0,0.20178509413138715,0.9794298217771333,20.0
89644.8817393,43182.5659785,0.0,0.0,0.0,0.2191064206078432,0.9757009667149146,20.0
89645.3692643,43182.7377529,0.0,0.0,0.0,0.23612935841526642,0.9717216299405889,20.0
89645.8502787,43182.9271851,0.0,0.0,0.0,0.2525653421337413,0.967579840608963,20.0
89646.295515,43183.1200274,0.0,0.0,0.0,0.26780318587882623,0.963473639303718,20.0
89646.7401907,43183.3302341,0.0,0.0,0.0,0.28192347199208473,0.9594368952359129,20.0
89647.1834776,43183.5583454,0.0,0.0,0.0,0.2943782615590507,0.9556889866067679,20.0
89647.6245475,43183.8049012,0.0,0.0,0.0,0.3046374758534823,0.9524683765383599,20.0
89648.0625723,43184.0704418,0.0,0.0,0.0,0.3121690645062061,0.9500265655050495,20.0
89648.4826164,43184.345803,0.0,0.0,0.0,0.31644723998262464,0.9486101118517445,20.0
89648.882935,43184.6261617,0.0,0.0,0.0,0.3175628692292625,0.9482372193111165,20.0
89649.2816409,43184.9190409,0.0,0.0,0.0,0.31586860948517614,0.9488029413644865,20.0
89649.6801821,43185.2213055,0.0,0.0,0.0,0.3115092550486628,0.950243118374991,20.0
89650.0800069,43185.5298205,0.0,0.0,0.0,0.3046075307282883,0.9524779536680179,20.0
89650.4825632,43185.8414508,0.0,0.0,0.0,0.29527351368998694,0.9554127653078376,20.0
89650.8846391,43186.1495283,0.0,0.0,0.0,0.2837679362573934,0.9588929858708009,20.0
89651.2803248,43186.4461077,0.0,0.0,0.0,0.2701972151697242,0.962804998384681,20.0
89651.6822524,43186.7379898,0.0,0.0,0.0,0.2543275578066731,0.9671181382541088,20.0
89652.0915376,43187.0231412,0.0,0.0,0.0,0.23600148881779254,0.9717526934749321,20.0
89652.5092964,43187.2995283,0.0,0.0,0.0,0.21500654166194047,0.9766126084802368,20.0
89652.9366448,43187.5651175,0.0,0.0,0.0,0.1910696015252138,0.981576490841644,20.0
89653.3746986,43187.8178752,0.0,0.0,0.0,0.16383029394612533,0.9864885375844598,20.0
89653.8182431,43188.0524814,0.0,0.0,0.0,0.13327845129228547,0.9910786318053325,20.0
89654.2715039,43188.2684938,0.0,0.0,0.0,0.09963795349581066,0.9950237576174584,20.0
89654.7344579,43188.4625589,0.0,0.0,0.0,0.06327434314687087,0.9979961710845048,20.0
89655.2060715,43188.6307635,0.0,0.0,0.0,0.02462567712238033,0.9996967420304341,20.0
89655.685311,43188.7691942,0.0,0.0,0.0,-0.01584091773860419,0.9998745247905853,20.0
89656.1711429,43188.8739378,0.0,0.0,0.0,-0.057656278403926856,0.998336493152789,20.0
89656.6633612,43188.9411807,0.0,0.0,0.0,-0.10033672285092099,0.9949535376325557,20.0
89657.1610765,43188.9681164,0.0,0.0,0.0,-0.1432867122797313,0.9896812204361894,20.0
89657.6593827,43188.9538652,0.0,0.0,0.0,-0.1859752073301543,0.9825544373002985,20.0
89658.155012,43188.8980452,0.0,0.0,0.0,-0.22807685808213599,0.9736431311355209,20.0
89658.6446971,43188.8002747,0.0,0.0,0.0,-0.2694062742430332,0.9630266140655136,20.0
89659.1251704,43188.6601721,0.0,0.0,0.0,-0.3099330117139794,0.9507583963604541,20.0
89659.5931644,43188.4773555,0.0,0.0,0.0,-0.3504744643702553,0.9365722875594722,20.0
89660.0448056,43188.2521657,0.0,0.0,0.0,-0.39195209868964503,0.9199856261555301,20.0
89660.4766048,43187.9875127,0.0,0.0,0.0,-0.43295692911766404,0.9014146091166939,20.0
89660.8844918,43187.6876213,0.0,0.0,0.0,-0.4734718377093318,0.8808089570935052,20.0
89661.2642791,43187.3567724,0.0,0.0,0.0,-0.5133184315640126,0.8581982217510487,20.0
89661.6117791,43186.9992468,0.0,0.0,0.0,-0.5522058232016257,0.8337078198159202,20.0
89661.9228043,43186.6193254,0.0,0.0,0.0,-0.591101521773699,0.8065971677093946,20.0
89662.2019579,43186.2069525,0.0,0.0,0.0,-0.62995438468758,0.7766321350632438,20.0
89662.4507965,43185.747422,0.0,0.0,0.0,-0.6669668001160125,0.7450874361731025,20.0
89662.6481795,43185.2759046,0.0,0.0,0.0,-0.7003561200853831,0.713793601161392,20.0
89662.7959393,43184.7975701,0.0,0.0,0.0,-0.7299287029298946,0.6835232904876626,20.0
89662.895908,43184.3175882,0.0,0.0,0.0,-0.7564697441389963,0.6540286891278405,20.0
89662.9499179,43183.8411287,0.0,0.0,0.0,-0.7805185173466261,0.6251326611840279,20.0
89662.9589415,43183.3390223,0.0,0.0,0.0,-0.8030726415256514,0.5958811395177839,20.0
89662.9175235,43182.8132543,0.0,0.0,0.0,-0.8251757674047674,0.564876050906704,20.0
89662.8324824,43182.3084359,0.0,0.0,0.0,-0.8462767230655435,0.5327435668287749,20.0
89662.7137042,43181.8283325,0.0,0.0,0.0,-0.8654414177548491,0.5010101320676825,20.0
89662.5710746,43181.3767098,0.0,0.0,0.0,-0.8836809617208486,0.46808969000835304,20.0
89662.4000771,43180.922076,0.0,0.0,0.0,-0.9011420040833049,0.4335240344856614,20.0
89662.1931151,43180.4598647,0.0,0.0,0.0,-0.9171600345855445,0.3985190973580097,20.0
89661.9575938,43180.0326324,0.0,0.0,0.0,-0.9299327392996414,0.36772965664828455,20.0
89661.6818767,43179.6296485,0.0,0.0,0.0,-0.9393806117661966,0.34287616749748906,20.0
89661.3687205,43179.2557866,0.0,0.0,0.0,-0.9463317825374634,0.32319677807717545,20.0
89661.0518163,43178.9342826,0.0,0.0,0.0,-0.9510554270364463,0.3090203467484347,20.0
89660.6954878,43178.6147185,0.0,0.0,0.0,-0.9545221548237067,0.29813999387990153,20.0
89660.3021027,43178.2956039,0.0,0.0,0.0,-0.9569641121238631,0.2902062854367325,20.0
89659.8740287,43177.9754482,0.0,0.0,0.0,-0.9585387039810525,0.28496237114805933,20.0
89659.4332585,43177.6661554,0.0,0.0,0.0,-0.9593793282768235,0.28211930893703646,20.0
89659.0270196,43177.3937023,0.0,0.0,0.0,-0.9598036874017019,0.28067219607594934,20.0
89658.606971,43177.120284,0.0,0.0,0.0,-0.9602322161971811,0.2792025984425107,20.0
89658.1791936,43176.8471691,0.0,0.0,0.0,-0.9609484325898779,0.2767275011686709,20.0
89657.7497682,43176.575626,0.0,0.0,0.0,-0.9622238293476956,0.27225962285189625,20.0
89657.3247757,43176.3069231,0.0,0.0,0.0,-0.964190562723562,0.2652104046880908,20.0
89656.9012548,43176.0365453,0.0,0.0,0.0,-0.9668274356313323,0.2554304400625384,20.0
89656.4698553,43175.7583142,0.0,0.0,0.0,-0.969954434227846,0.2432866529872512,20.0
89656.0474282,43175.4881261,0.0,0.0,0.0,-0.9731304635640522,0.23025442641480956,20.0
89655.6276793,43175.2277266,0.0,0.0,0.0,-0.9759964332552643,0.21778650617750023,20.0
89655.2043146,43174.9788614,0.0,0.0,0.0,-0.9782869698579996,0.20725492661467268,20.0
89654.77104,43174.7432762,0.0,0.0,0.0,-0.9798153853539516,0.19990450376038885,20.0
89654.3409176,43174.5310857,0.0,0.0,0.0,-0.9804838582487089,0.1965996025268761,20.0
89653.9018524,43174.3327733,0.0,0.0,0.0,-0.9803611546096656,0.1972105639472779,20.0
89653.4489535,43174.1411534,0.0,0.0,0.0,-0.9794879592354362,0.20150269902113102,20.0
89652.9833905,43173.9521578,0.0,0.0,0.0,-0.9778282871529437,0.20940831130482948,20.0
89652.5063326,43173.7617185,0.0,0.0,0.0,-0.9752729058225075,0.2210039799834438,20.0
89652.0189492,43173.5657674,0.0,0.0,0.0,-0.9712874913106385,0.23790882544261854,20.0
89651.5516423,43173.3725599,0.0,0.0,0.0,-0.965825857268842,0.2591918467678072,20.0
89651.0855753,43173.170924,0.0,0.0,0.0,-0.9591025575562486,0.28305879970257564,20.0
89650.6232135,43172.9580756,0.0,0.0,0.0,-0.9512480316372129,0.3084269480871086,20.0
89650.1707113,43172.7327302,0.0,0.0,0.0,-0.942483794229058,0.33425184758741205,20.0
89649.7342234,43172.4936034,0.0,0.0,0.0,-0.9321911698265931,0.3619663284026952,20.0
89649.3199043,43172.2394107,0.0,0.0,0.0,-0.9202657616704306,0.39129391497586846,20.0
89648.8855773,43171.9328087,0.0,0.0,0.0,-0.906601733999268,0.42198731723775823,20.0
89648.4628354,43171.5860558,0.0,0.0,0.0,-0.8908056299074311,0.4543845614952438,20.0
89648.0844294,43171.2304582,0.0,0.0,0.0,-0.8730687108924514,0.48759719652659306,20.0
89647.7498486,43170.8758957,0.0,0.0,0.0,-0.8522589372022087,0.5231201620650476,20.0
89647.4585824,43170.5322482,0.0,0.0,0.0,-0.8279638685255274,0.5607814479957794,20.0
89647.159003,43170.1386393,0.0,0.0,0.0,-0.8008126955910547,0.5989148742352194,20.0
89646.8686888,43169.6948827,0.0,0.0,0.0,-0.7722489407748272,0.6353200559341389,20.0
89646.6493339,43169.2752797,0.0,0.0,0.0,-0.7443077094945503,0.6678368315591587,20.0
89646.4823321,43168.8550496,0.0,0.0,0.0,-0.7165563667282119,0.6975291917197904,20.0
89646.356945,43168.4262519,0.0,0.0,0.0,-0.6878610962405197,0.7258423467109029,20.0
89646.2672529,43167.9556171,0.0,0.0,0.0,-0.6577928691746687,0.7531988723192283,20.0
89646.2172896,43167.4256952,0.0,0.0,0.0,-0.6258693783783302,0.7799278948776756,20.0
89646.2092312,43166.9148239,0.0,0.0,0.0,-0.5923398697182656,0.8056882019380376,20.0
89646.2318717,43166.4527571,0.0,0.0,0.0,-0.5583167916058829,0.8296278444042926,20.0
89646.2896351,43165.9638416,0.0,0.0,0.0,-0.5220062933890592,0.852941633209574,20.0
89646.3909056,43165.4582898,0.0,0.0,0.0,-0.4844288578115828,0.8748306588816863,20.0
89646.5440675,43164.9463141,0.0,0.0,0.0,-0.4471618808154417,0.8944530464734282,20.0
89646.7403569,43164.4731641,0.0,0.0,0.0,-0.41291728416573203,0.9107685306581449,20.0
89646.9661156,43164.0501754,0.0,0.0,0.0,-0.38213677126982365,0.9241057775187181,20.0
89647.2332127,43163.6379862,0.0,0.0,0.0,-0.35308687856990384,0.9355905387410467,20.0
89647.5380533,43163.2394078,0.0,0.0,0.0,-0.32575894387037024,0.9454528600033218,20.0
89647.8770424,43162.857251,0.0,0.0,0.0,-0.3001868997935739,0.9538804040299407,20.0
89648.246585,43162.494327,0.0,0.0,0.0,-0.27632728244546717,0.96106359465766,20.0
89648.6334644,43162.1611226,0.0,0.0,0.0,-0.2543048891876891,0.9671240992423036,20.0
89649.0326452,43161.8568746,0.0,0.0,0.0,-0.23399519041155747,0.9722377542886611,20.0
89649.4487688,43161.5733905,0.0,0.0,0.0,-0.21464675076775405,0.9766917489079375,20.0
89649.8778664,43161.3103059,0.0,0.0,0.0,-0.1959205863022378,0.9806197651806675,20.0
89650.3159691,43161.0672561,0.0,0.0,0.0,-0.17760229753224877,0.9841023442260802,20.0
89650.7591081,43160.8438767,0.0,0.0,0.0,-0.15973831436426544,0.9871593948922651,20.0
89651.2088234,43160.6373966,0.0,0.0,0.0,-0.14222328865024286,0.9898346004083256,20.0
89651.6719066,43160.444518,0.0,0.0,0.0,-0.12421537947637383,0.9922552794022013,20.0
89652.1366548,43160.2708782,0.0,0.0,0.0,-0.10559692324111532,0.9944090153463061,20.0
89652.6058886,43160.1152912,0.0,0.0,0.0,-0.08583302363242433,0.996309536265771,20.0
89653.0824288,43159.9765713,0.0,0.0,0.0,-0.06423757994706426,0.9979346337924867,20.0
89653.569096,43159.8535327,0.0,0.0,0.0,-0.03991229284549559,0.9992031869844168,20.0
89654.0608878,43159.7465822,0.0,0.0,0.0,-0.011011956787200442,0.9999393665656517,20.0
89654.5480095,43159.657594,0.0,0.0,0.0,0.020291140769431858,0.9997941136085344,20.0
89655.0439289,43159.5868243,0.0,0.0,0.0,0.05294774544134424,0.9985972843207008,20.0
89655.5450948,43159.5387334,0.0,0.0,0.0,0.08561423049309307,0.9963283613031778,20.0
89656.0479558,43159.5177817,0.0,0.0,0.0,0.11708008537802213,0.993122476640155,20.0
89656.5489608,43159.5284294,0.0,0.0,0.0,0.1473411941030436,0.9890857255669446,20.0
89657.0459708,43159.5753274,0.0,0.0,0.0,0.17749749645550064,0.9841212520579106,20.0
89657.5725175,43159.6692283,0.0,0.0,0.0,0.20644922653038839,0.9784573147894621,20.0
89658.0829791,43159.8011398,0.0,0.0,0.0,0.23525338731540893,0.9719340737707606,20.0
89658.5718345,43159.9619931,0.0,0.0,0.0,0.26549277097123297,0.964112850532559,20.0
89659.0335626,43160.1427194,0.0,0.0,0.0,0.2963851530521868,0.9550685007109343,20.0
89659.4626423,43160.33425,0.0,0.0,0.0,0.328982765300247,0.9443359254711231,20.0
89659.8898306,43160.546378,0.0,0.0,0.0,0.36329153898064964,0.9316755109506051,20.0
89660.3685072,43160.814141,0.0,0.0,0.0,0.399609260693275,0.9166855724664669,20.0
89660.7826345,43161.0869796,0.0,0.0,0.0,0.4278620720651299,0.9038440392502092,20.0
89661.1480001,43161.3772339,0.0,0.0,0.0,0.44839729147752505,0.8938343632886462,20.0
89661.4762019,43161.6928263,0.0,0.0,0.0,0.46286347978576875,0.8864295793127671,20.0
89661.7600755,43162.0152851,0.0,0.0,0.0,0.4716745288111756,0.8817727251796551,20.0
89662.0415035,43162.379263,0.0,0.0,0.0,0.47685628011987846,0.8789812785891585,20.0
89662.3320836,43162.7925348,0.0,0.0,0.0,0.4792678477366421,0.877668690409933,20.0
89662.6434134,43163.262875,0.0,0.0,0.0,0.47959376191038006,0.8774906401419047,20.0
89662.925735,43163.701975,0.0,0.0,0.0,0.47810287238194266,0.8783038445891808,20.0
89663.1796361,43164.101077,0.0,0.0,0.0,0.47528898728053043,0.8798297440811192,20.0
89663.445875,43164.5209202,0.0,0.0,0.0,0.47098408502519584,0.8821417072403839,20.0
89663.7207478,43164.9536444,0.0,0.0,0.0,0.46484963135897495,0.8853896431658917,20.0
89664.0005505,43165.3913898,0.0,0.0,0.0,0.45640118822630016,0.8897741035710252,20.0
89664.2815793,43165.826296,0.0,0.0,0.0,0.44332277711480705,0.896362044762726,20.0
89664.5601301,43166.2505032,0.0,0.0,0.0,0.42264794876927725,0.906293943155929,20.0
89664.882142,43166.7287997,0.0,0.0,0.0,0.3932369880568849,0.9194371491428598,20.0
89665.1965209,43167.1780795,0.0,0.0,0.0,0.35582844909705796,0.9345512906273162,20.0
89665.5019968,43167.5918996,0.0,0.0,0.0,0.3156397905408199,0.9488790874644394,20.0
89665.7985336,43167.9656768,0.0,0.0,0.0,0.2754271543557866,0.9613219453666257,20.0
89666.0860947,43168.2948277,0.0,0.0,0.0,0.2363714751331317,0.971662763382125,20.0
89666.4173206,43168.6229817,0.0,0.0,0.0,0.1976862062580432,0.9802653537972779,20.0
89666.8122849,43168.9348739,0.0,0.0,0.0,0.16170502097971115,0.9868391389633627,20.0
89667.2215128,43169.1778492,0.0,0.0,0.0,0.13358782618233056,0.9910369784704703,20.0
89667.668145,43169.3793229,0.0,0.0,0.0,0.10860937964409477,0.9940845047848421,20.0
89668.1114428,43169.5439353,0.0,0.0,0.0,0.08330392958369524,0.9965241870200214,20.0
89668.55743,43169.6879494,0.0,0.0,0.0,0.054672234096378364,0.9985043549323712,20.0
89669.0378275,43169.8212651,0.0,0.0,0.0,0.020565810116575062,0.9997885013612874,20.0
89669.5459421,43169.9383499,0.0,0.0,0.0,-0.01877822848973591,0.9998236735218802,20.0
89670.0750803,43170.0336709,0.0,0.0,0.0,-0.061867852238373613,0.9980843495714231,20.0
89670.5653375,43170.0960004,0.0,0.0,0.0,-0.10652591347922961,0.994309926409978,20.0
89671.0520484,43170.1276772,0.0,0.0,0.0,-0.15170372911942695,0.9884260106711374,20.0
89671.5456679,43170.1221404,0.0,0.0,0.0,-0.19575290227990036,0.9806532523012381,20.0
89672.0444279,43170.0709527,0.0,0.0,0.0,-0.2369929584237432,0.9715113677448978,20.0
89672.5465603,43169.9656766,0.0,0.0,0.0,-0.2743179874460869,0.9616390392260126,20.0
89673.0261165,43169.8075777,0.0,0.0,0.0,-0.3063399232336938,0.9519221876987501,20.0
89673.4642995,43169.6118779,0.0,0.0,0.0,-0.333031892898393,0.9429155626632287,20.0
89673.8975667,43169.3737097,0.0,0.0,0.0,-0.3567513215660733,0.9341993869409572,20.0
89674.3220671,43169.0996963,0.0,0.0,0.0,-0.3778855095048168,0.9258523325597258,20.0
89674.7339495,43168.7964609,0.0,0.0,0.0,-0.3965416019045504,0.9180167525481074,20.0
89675.1293628,43168.4706268,0.0,0.0,0.0,-0.41261014183704486,0.9109077180775305,20.0
89675.5049659,43168.1283301,0.0,0.0,0.0,-0.42575141181480164,0.9048401711560463,20.0
89675.861167,43167.7720682,0.0,0.0,0.0,-0.4367197368565522,0.8995976164041031,20.0
89676.1980648,43167.40555,0.0,0.0,0.0,-0.4461629854524288,0.8949517251853174,20.0
89676.5198448,43167.0289879,0.0,0.0,0.0,-0.454883483702215,0.8905509621885412,20.0
89676.8306925,43166.642594,0.0,0.0,0.0,-0.4637130875424403,0.8859854245086977,20.0
89677.1347933,43166.2465807,0.0,0.0,0.0,-0.4734967015424842,0.880795591285735,20.0
89677.4363328,43165.8411603,0.0,0.0,0.0,-0.48500733937649804,0.8745100804169901,20.0
89677.7234243,43165.447011,0.0,0.0,0.0,-0.49840774489699613,0.866942743107462,20.0
89678.008343,43165.0445182,0.0,0.0,0.0,-0.5136348540373528,0.8580088791603658,20.0
89678.2881447,43164.6323694,0.0,0.0,0.0,-0.5302548153297444,0.8478383282322277,20.0
89678.559433,43164.2098667,0.0,0.0,0.0,-0.5478577831098709,0.8365714849825672,20.0
89678.8188115,43163.7763121,0.0,0.0,0.0,-0.566068596935985,0.8243581403509797,20.0
89679.0628839,43163.3310079,0.0,0.0,0.0,-0.5845517833816974,0.8113564029113698,20.0
89679.2863022,43162.8776095,0.0,0.0,0.0,-0.6034813892063391,0.7973770832432965,20.0
89679.4872883,43162.4176753,0.0,0.0,0.0,-0.6222705944401993,0.7828022146717785,20.0
89679.667572,43161.9484474,0.0,0.0,0.0,-0.6409675084655387,0.7675680120298654,20.0
89679.8264728,43161.4719835,0.0,0.0,0.0,-0.6596454990735412,0.7515768859883989,20.0
89679.9633102,43160.9903414,0.0,0.0,0.0,-0.678383508670428,0.7347079795156709,20.0
89680.0774039,43160.5055786,0.0,0.0,0.0,-0.6972666167149714,0.71681187574904,20.0
89680.1680734,43160.0197527,0.0,0.0,0.0,-0.7172650173449613,0.6968004699288974,20.0
89680.2379554,43159.5057155,0.0,0.0,0.0,-0.7384898303779585,0.6742646145456056,20.0
89680.2809097,43158.9898769,0.0,0.0,0.0,-0.7598023965320441,0.6501540726813626,20.0
89680.2959778,43158.4809206,0.0,0.0,0.0,-0.7807747792146995,0.6248125672089488,20.0
89680.2831385,43157.9817608,0.0,0.0,0.0,-0.8010043199374123,0.5986585666651767,20.0
89680.2423706,43157.4953119,0.0,0.0,0.0,-0.820079283658879,0.5722499178798891,20.0
89680.1736529,43157.0244879,0.0,0.0,0.0,-0.8377107189114381,0.5461142292788951,20.0
89680.0671183,43156.5325702,0.0,0.0,0.0,-0.8543072026315807,0.5197684133648401,20.0
89679.9224042,43156.042317,0.0,0.0,0.0,-0.8694078750291406,0.494095078742254,20.0
89679.7463561,43155.5737775,0.0,0.0,0.0,-0.8828377653492492,0.469678060029574,20.0
89679.5419087,43155.1247854,0.0,0.0,0.0,-0.8948620717423824,0.44634277473364714,20.0
89679.3119964,43154.6931741,0.0,0.0,0.0,-0.9055555636326349,0.4242276761056273,20.0
89679.058518,43154.2751737,0.0,0.0,0.0,-0.91521328533757,0.40296977844698456,20.0
89678.7803099,43153.8651058,0.0,0.0,0.0,-0.9239323646670127,0.38255585934713154,20.0
89678.4813136,43153.4688681,0.0,0.0,0.0,-0.9315813681068809,0.36353287966305353,20.0
89678.1616825,43153.0863107,0.0,0.0,0.0,-0.9381352712153208,0.3462689892291202,20.0
89677.82157,43152.7172834,0.0,0.0,0.0,-0.9436161431221095,0.33104165061114993,20.0
89677.4611296,43152.3616362,0.0,0.0,0.0,-0.9481040379533341,0.3179602698712259,20.0
89677.0931989,43152.0297527,0.0,0.0,0.0,-0.9516732221750888,0.3071124845962535,20.0
89676.7111166,43151.7109261,0.0,0.0,0.0,-0.954630130281633,0.2977940804624435,20.0
89676.3163854,43151.4025418,0.0,0.0,0.0,-0.9571895541240928,0.2894618411392433,20.0
89675.9122491,43151.1036238,0.0,0.0,0.0,-0.959523887651418,0.28162725192407917,20.0
89675.5019518,43150.8131958,0.0,0.0,0.0,-0.9618283782589256,0.2736533770590181,20.0
89675.0856715,43150.5282345,0.0,0.0,0.0,-0.9641891143870103,0.2652156701584446,20.0
89674.6623283,43150.2465138,0.0,0.0,0.0,-0.9666589503754267,0.2560673225131984,20.0
89674.2384584,43149.9730747,0.0,0.0,0.0,-0.9691889419571269,0.24631848243285545,20.0
89673.814249,43149.708754,0.0,0.0,0.0,-0.9717329774364101,0.2360826562087297,20.0
89673.3898867,43149.4543883,0.0,0.0,0.0,-0.9741899860941295,0.22572964137197354,20.0
89672.9655586,43149.2108146,0.0,0.0,0.0,-0.9766060545159736,0.2150363092194974,20.0
89672.5248829,43148.9699551,0.0,0.0,0.0,-0.9790768590158285,0.20349079620390534,20.0
89672.0812075,43148.7400891,0.0,0.0,0.0,-0.9815838124057964,0.19103198481642364,20.0
89671.6343766,43148.5212439,0.0,0.0,0.0,-0.9841303146603102,0.17744724220623653,20.0
89671.1826019,43148.312531,0.0,0.0,0.0,-0.9866689738290544,0.16274008751110075,20.0
89670.724095,43148.113062,0.0,0.0,0.0,-0.9889985955573358,0.14792490657633453,20.0
89670.2778748,43147.9303968,0.0,0.0,0.0,-0.9910922428010701,0.13317719872239667,20.0
89669.8297388,43147.7595163,0.0,0.0,0.0,-0.9928566531324499,0.11931331162376671,20.0
89669.3679263,43147.5984287,0.0,0.0,0.0,-0.9942420324755918,0.10715773821243252,20.0
89668.8890839,43147.4487001,0.0,0.0,0.0,-0.9952299229681025,0.09755716492859356,20.0
89668.3898583,43147.3118969,0.0,0.0,0.0,-0.9958225217937434,0.09130993970181686,20.0
89667.8782268,43147.1920074,0.0,0.0,0.0,-0.9959864118963396,0.08950456590506936,20.0
89667.4039506,43147.097144,0.0,0.0,0.0,-0.9957197524965765,0.0924238848358816,20.0
89666.9154728,43147.0101403,0.0,0.0,0.0,-0.9950895806090668,0.09897841463304806,20.0
89666.4178481,43146.9274749,0.0,0.0,0.0,-0.9940705320247121,0.10873719400511486,20.0
